10.098537753	10.637095859	1
9.7658209301	9.5312312632	1
-0.122416358	-0.903080072	1
5.899936104	7.3808268406	1
9.7725387106	8.7489346713	1
10.489846625	11.357151436	1
14.822014331	16.542190467	1
1.3660911905	-2.759282258	1
-0.649558334	2.8998178363	1
6.025629576	6.6900935199	1
19.407696249	15.188984446	1
15.823981857	18.587100991	1
15.098097619	13.183021416	1
11.997395319	9.0172398186	1
17.236390094	14.688174585	1
1.5628175094	5.3911283853	1
11.697473642	13.621213804	1
8.8864818199	8.5534531214	1
4.8288477003	7.1333870667	1
16.433870968	17.010724014	1
16.186644257	18.963597089	1
5.7444869794	3.6245013559	1
0.5171012678	2.8711245811	1
8.1105453862	7.2622847608	1
7.3390623248	8.2774132642	1
10.464718062	13.19750249	1
10.99476649	9.3497952746	1
6.7557976038	7.3679120276	1
1.6869266728	2.3340692275	1
6.7965888911	9.0217181895	1
2.4567040931	5.9619342277	1
2.7452375622	4.8421004623	1
3.0173562771	3.9048070293	1
11.817227256	8.811651604	1
5.4301571166	2.6335467241	1
8.0070291187	6.2251846332	1
-4.378349036	-3.798468644	1
12.171208085	9.4531203457	1
15.464625689	13.5331844	1
6.3837291302	4.9082965842	1
-3.946640382	-4.189466987	1
15.09231821	15.510480885	1
6.4766435436	6.0179130128	1
15.245635838	17.364641704	1
14.172776391	14.353888122	1
9.5393421559	7.7113393088	1
2.984132367	2.4075589197	1
7.7952218223	8.7774542233	1
0.9514678083	1.5320307884	1
11.180959376	10.778851159	1
-4.232550273	12.618062273	2
3.4045606859	21.067492895	2
-0.090832295	16.436488723	2
-11.17571894	5.1162336166	2
-13.77225825	2.0943220849	2
0.7378543908	19.004294264	2
-9.179243164	11.108797947	2
-1.726349588	11.831617318	2
-2.770068403	14.742775114	2
2.9168483725	19.795977921	2
-9.649212732	4.6948958064	2
-5.277495846	12.405526589	2
0.0941952308	17.850577411	2
3.4345193494	18.850908268	2
3.5566732213	22.138109973	2
-18.02312698	-3.738077568	2
-5.788547588	12.476338891	2
-6.400408263	9.0521531436	2
-6.79524185	7.4205498484	2
-6.05557635	9.4064362673	2
3.9240243943	15.024076897	2
-8.489388398	6.8100926038	2
8.8446876064	25.319590453	2
-3.180199806	11.509304689	2
-7.303150661	6.6891696456	2
-2.935215032	12.354413159	2
-7.817216754	6.2127172704	2
-1.718984692	12.785495856	2
-11.26698946	-0.135394244	2
-6.387838415	11.070445778	2
13.357891852	30.972597244	2
5.8674012436	20.044459686	2
5.8652002704	17.204436221	2
4.6180524349	22.232933133	2
3.1372134221	16.69933527	2
-6.702705835	10.68088029	2
-6.107361426	11.681591475	2
-2.023957054	17.657203937	2
2.8069972159	18.892079411	2
7.2378088123	20.768755128	2
-0.213505436	16.955906286	2
-4.02547168	16.68397728	2
-11.79859375	3.7185380487	2
7.9671071986	25.518311704	2
-4.393353381	8.3905899278	2
-11.68827633	6.3090176465	2
-9.085543687	8.2452119836	2
-6.040369606	6.6755454719	2
3.7477830046	18.301819424	2
-12.99020228	3.7262335531	2
