1.8048229506	-0.079915021	1
0.396576855	-1.083317655	1
2.2382943651	-0.624232294	1
0.5136577083	-0.086609117	1
-0.594178733	0.0318908181	1
-0.737798572	-0.250139175	1
0.6850047647	-0.804158132	1
-0.74428108	-0.795502822	1
0.3407105493	-0.300509804	1
-1.349846516	0.432704861	1
1.3057162426	1.4251270104	1
-0.415801019	1.6143805423	1
-1.057726424	-0.948332672	1
0.95364764	0.3919789416	1
-0.076141279	1.2205569287	1
-0.630841419	-0.635758247	1
-0.340002833	-0.076283637	1
0.9653583786	-1.216698393	1
1.1844900022	-0.343693949	1
1.0902427872	-0.135313068	1
-1.359501933	-2.331337587	1
-0.40968631	0.6542014011	1
0.3992570982	-0.469306339	1
0.8663289182	-0.923723497	1
1.2774625048	-1.45260263	1
0.3489217786	-0.055347321	1
-1.227998798	0.145022009	1
-0.839500763	-0.096262208	1
-0.857582787	0.764974583	1
0.045008732	1.9283832201	1
-0.346431605	1.6059491196	1
-1.021408757	-0.274652723	1
0.1795028027	-0.821162278	1
0.4741141924	-1.535212922	1
0.7799456267	0.8612692222	1
0.3474949211	0.3397949174	1
-1.061962618	-0.537405203	1
0.5737402761	0.7194025166	1
1.3796575144	-0.99443913	1
-0.839788216	0.7978011521	1
1.3786037626	-0.994669584	1
-0.627608511	-0.122346383	1
0.7362932503	0.8966411575	1
-0.408739366	-0.111470271	1
1.041244783	-0.998978361	1
-0.052306207	1.4995985112	1
-0.619701462	-1.312200521	1
-0.452049189	-0.952984063	1
-2.484927445	-0.826554946	1
-0.176003029	1.2984788267	1
8.2525898478	0.6990599074	2
7.9485147293	0.1952199244	2
6.4882214481	-0.365043426	2
8.3232062275	-0.969214658	2
6.2825251911	0.1143242105	2
8.9942629953	0.8300953287	2
8.8337445492	-0.282571362	2
9.2375162953	1.1144650261	2
7.0848433379	-0.335009515	2
6.3747486921	-0.805092289	2
8.7711793849	0.2696309086	2
8.4775354407	-0.715632109	2
6.8390833269	-0.235561652	2
7.8435974664	0.0279770049	2
6.9435907165	0.7282929716	2
8.3271102761	0.3527267182	2
8.1235199392	-0.588629825	2
8.3530118633	1.1106755816	2
9.1571904204	-0.939494581	2
7.0795058244	1.3752189606	2
7.230885102	0.3052369051	2
8.2513416128	-0.080368735	2
7.7485288355	-2.236053407	2
9.7401512707	0.7703542774	2
8.0855387798	1.659586053	2
7.4452453102	0.3412945584	2
9.5562021876	-0.20867119	2
8.0090096018	1.6194167745	2
7.2670024988	-0.311961334	2
8.2285381188	-0.413091466	2
7.7476476004	-0.09882043	2
8.4398063123	0.1463300496	2
8.4833790002	-0.515222206	2
8.4087744604	-1.676355091	2
7.782746687	0.591412902	2
8.7493095776	-0.309085572	2
8.1353175205	1.419798701	2
9.3131543355	-1.682273213	2
7.70132549	0.1200887349	2
7.6807274209	-0.658932743	2
8.2088385286	-0.978683295	2
7.8677972306	3.2444009125	2
6.8130893924	0.1298947445	2
9.2552044689	-0.222894574	2
8.1097043607	-1.218289051	2
8.8819676696	0.2276076063	2
7.7744523214	2.1021803973	2
8.0986487986	-0.604666786	2
9.0387342056	1.2030789063	2
9.7549902239	1.6785938745	2
2.0897719935	5.2168047746	3
4.3815508723	5.7896184471	3
4.9092611652	10.045075689	3
4.2015278716	8.3979313992	3
3.2778563641	7.7160118337	3
2.244910553	8.8735928292	3
4.3071951861	7.9410407999	3
2.953882798	6.845467978	3
3.9118891667	9.0962709654	3
3.3573509687	9.988827109	3
3.0918543103	8.474197885	3
3.968585574	7.7510941043	3
3.4078007268	8.2180895425	3
3.8109973732	8.3324736543	3
3.6987607453	9.5626735227	3
4.1929043199	7.0397079908	3
3.3091429792	7.7595333163	3
2.6894197541	6.2880961236	3
3.2530824699	9.7105386176	3
3.1301533097	9.190522645	3
1.7003309448	6.7987681108	3
2.4847765049	7.3136379063	3
3.6444871271	8.959709617	3
5.0953484648	7.9498620609	3
3.8258302077	7.1819754919	3
1.8264265334	6.7393640046	3
4.6841366256	8.3064024592	3
3.3997221727	6.5217706998	3
3.2331710915	8.4479419013	3
4.2642537939	5.4372549415	3
4.7936261407	7.6023718582	3
3.9394594163	7.0506029446	3
4.6625037072	8.089133085	3
4.4541287479	8.2567711077	3
2.0555521175	6.8741066933	3
5.1878337228	7.9096557962	3
2.6295025829	9.4161506555	3
4.7443692353	7.1758878903	3
4.2919866807	7.6952102126	3
3.328367086	7.4518407529	3
3.9202076104	8.6070760786	3
5.0867159562	8.3221417007	3
3.1576400372	8.9183765819	3
4.85742325	7.1168410387	3
4.6141492867	6.6459745545	3
3.5964725994	8.8387636468	3
3.1439788337	8.2871604922	3
3.0292386651	7.139005262	3
3.9820466837	9.5533446901	3
3.8916784989	10.309754132	3
